2018-10-21 20:55:35,881 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 20:55:43,770 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 20:55:44,000 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 20:55:44,044 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 20:55:45,529 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .nav-search-label] Successfully!
2018-10-21 20:55:45,534 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .nav-search-label] Successfully!
2018-10-21 20:55:45,764 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 20:55:46,098 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 20:55:48,598 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-21 20:55:48,663 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> id: nav-subnav]is available in UI
2018-10-21 20:55:48,702 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .a-spacing-top-small.a-color-tertiary]is available in UI
2018-10-21 20:55:48,738 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: #leftNavContainer .s-ref-indent-one:nth-of-type(2) .a-color-base]is available in UI
2018-10-21 20:55:48,784 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: #bcKwText .a-color-state]is available in UI
2018-10-21 20:55:48,820 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: .a-color-base.a-text-normal]is available in UI
2018-10-21 20:55:49,163 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> id: s-result-count]is available in UI
2018-10-21 20:55:49,477 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: a h2]is available in UI
2018-10-21 20:55:49,491 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-spacing-small .a-spacing-none:nth-of-type(1) .a-color-secondary]is available in UI
2018-10-21 20:55:49,500 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: a h2]is available in UI
2018-10-21 20:55:49,519 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: [data-attribute='Paperback']]is available in UI
2018-10-21 20:55:49,539 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-spacing-none:nth-of-type(2) .sx-price-whole]is available in UI
2018-10-21 20:55:49,560 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-spacing-none:nth-of-type(2) .sx-price-fractional]is available in UI
2018-10-21 20:55:49,579 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: [aria-label*='Suggested Retail Price']]is available in UI
2018-10-21 20:55:49,605 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> xpath: //*[text()='In Stock']]is available in UI
2018-10-21 20:55:49,629 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> xpath: //*[text()='More Buying Choices']]is available in UI
2018-10-21 20:55:49,654 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-size-base]is available in UI
2018-10-21 20:55:49,678 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-span7 .a-size-small.a-link-normal]is available in UI
2018-10-21 20:55:49,701 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> xpath: //*[text()='Kindle Edition']]is available in UI
2018-10-21 20:55:49,724 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-spacing-none:nth-child(7) .sx-price-whole]is available in UI
2018-10-21 20:55:49,737 [main] INFO core.CommonMethods - Element: [[[[ChromeDriver: chrome on XP (229efb5f374a53ebe3680e0a26d85cf4)] -> css selector: [id^='result_']]] -> css selector: .a-spacing-none:nth-child(7) .sx-price-fractional]is available in UI
2018-10-21 23:30:57,773 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 23:31:05,481 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 23:31:05,756 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 23:31:07,585 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 23:31:07,655 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:31:07,655 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:31:08,003 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 23:31:08,250 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 23:31:15,628 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (0545232b2745d3594c5099479fba8a41)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-21 23:37:24,368 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 23:37:34,900 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 23:37:35,019 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 23:37:35,076 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 23:37:35,142 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:37:35,143 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:37:39,439 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 23:37:40,057 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 23:37:43,787 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (9630f5c963b4aa3e8b5c9e2c5425ab2e)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-21 23:41:54,611 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 23:42:03,023 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 23:42:03,157 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 23:42:03,218 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 23:42:03,290 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:42:03,290 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:42:06,632 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 23:42:06,849 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 23:42:12,607 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (df3339ac5839ef5e4310e57386198f74)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-21 23:53:57,467 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 23:54:03,523 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 23:54:03,628 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 23:54:03,664 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 23:54:03,775 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:54:03,776 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:54:05,707 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 23:54:05,914 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 23:54:09,292 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (f86d829e700a3f6976fd185d025698e6)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-21 23:56:16,051 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-21 23:56:22,136 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-21 23:56:22,245 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-21 23:56:22,285 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-21 23:56:22,415 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:56:22,416 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> css selector: .nav-search-label] Successfully!
2018-10-21 23:56:26,058 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-21 23:56:26,241 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-21 23:56:33,077 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (bf62e83e08cdbb5d72cbb2dcc7cd5c02)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-22 00:49:46,475 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-22 00:49:55,845 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-22 00:49:58,234 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-22 00:49:58,283 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-22 00:49:58,353 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> css selector: .nav-search-label] Successfully!
2018-10-22 00:49:58,372 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> css selector: .nav-search-label] Successfully!
2018-10-22 00:49:58,668 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-22 00:49:59,034 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-22 00:50:05,906 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (c09b30374c37cdbe3d156f667beceb7d)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-22 01:04:54,289 [main] INFO core.CommonMethods - Chrome Driver has launched Successfully!
2018-10-22 01:05:01,417 [main] INFO core.CommonMethods - URL: https://www.amazon.com has launched Successfully!
2018-10-22 01:05:03,865 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: .a-carousel-goto-prevpage i]is available in UI
2018-10-22 01:05:03,924 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: .a-carousel-goto-nextpage i]is available in UI
2018-10-22 01:05:04,011 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: .nav-search-label] Successfully!
2018-10-22 01:05:04,012 [main] INFO core.CommonMethods - Text :All is able to read from Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: .nav-search-label] Successfully!
2018-10-22 01:05:04,181 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: #searchDropdownBox] is selected by an option : Books Successfully!
2018-10-22 01:05:04,376 [main] INFO core.CommonMethods - Element : [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> id: twotabsearchtextbox] filled by an input: data catalog Successfully!
2018-10-22 01:05:10,019 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> xpath: //input[@type='submit' and @value='Go']] got clicked Successfully!
2018-10-22 01:05:10,121 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> id: nav-subnav]is available in UI
2018-10-22 01:05:10,161 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: .a-spacing-top-small.a-color-tertiary]is available in UI
2018-10-22 01:05:10,199 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: #leftNavContainer .s-ref-indent-one:nth-of-type(2) .a-color-base]is available in UI
2018-10-22 01:05:10,245 [main] INFO core.CommonMethods - Element: [[ChromeDriver: chrome on XP (d47dfe2abee59e0f11bd981fd8c5944a)] -> css selector: #bcKwText .a-color-state]is available in UI
